Subscriber,tripduration,start station id,start station latitude,start station longitude,end station id,end station latitude,end station longitude,bikeid,birth year,gender
1,96,41,42.352261,-71.123831,9,42.35169202,-71.11903489,6068,1998,1
0,638,40,42.363871,-71.050877,7,42.35339051,-71.0445714,5376,1992,1
1,1250,35,42.35533502,-71.05822917,342,42.34465063,-71.09732501,2806,1989,1
1,238,91,42.366277,-71.09169,225,42.37119728,-71.09759867,3549,1992,1
1,301,318,42.3636929,-71.0875672,386,42.36860524,-71.09930186,5561,1962,1
1,283,22,42.352175,-71.055547,150,42.344137,-71.052608,4865,1983,1
1,161,30,42.33462893,-71.10407918,160,42.33758601,-71.09627098,5596,1998,1
1,1222,177,42.36264779,-71.10006094,134,42.350413,-71.07655,3577,1991,2
0,490,120,42.356052,-71.069849,374,42.35668335,-71.06166646,3659,1996,1
1,725,68,42.36507,-71.1031,74,42.373268,-71.118579,5936,1992,1
1,752,3,42.34011512,-71.10061884,67,42.3581,-71.093198,2387,1997,2
1,509,9,42.35169202,-71.11903489,33,42.348706,-71.097009,4772,1995,1
1,609,107,42.3625,-71.08822,400,42.34734473,-71.10016808,4726,1970,1
1,822,346,42.33554308,-71.1506152,9,42.35169202,-71.11903489,4418,1992,1
1,388,22,42.352175,-71.055547,374,42.35668335,-71.06166646,4798,1984,1
1,147,192,42.354659,-71.053181,22,42.352175,-71.055547,3844,1959,2
1,705,190,42.365673,-71.064263,318,42.3636929,-71.0875672,6159,1962,1
1,1537,190,42.365673,-71.064263,69,42.341598,-71.123338,4698,1984,1
1,375,55,42.347265,-71.088088,417,42.34474225,-71.07648162,5679,1975,1
1,306,105,42.3572185,-71.11387163,179,42.35560121,-71.10394478,3861,1995,1
1,437,115,42.387995,-71.119084,79,42.37842,-71.105668,4071,1994,1
1,574,178,42.3595732,-71.10129476,189,42.36242784,-71.08495474,2873,1989,2
1,1369,159,42.32760387,-71.1108917,70,42.3722168,-71.12188071,2507,1995,1
1,320,22,42.352175,-71.055547,40,42.363871,-71.050877,4192,1969,1
0,587,93,42.32033974,-71.05118036,296,42.3334,-71.02495,3064,1992,1
0,528,446,42.34960945,-71.10391524,41,42.352261,-71.123831,4784,1997,1
1,821,437,42.37207658,-71.08995434,74,42.373268,-71.118579,2390,1996,1
1,309,81,42.352409,-71.062679,420,42.3587253,-71.07079532,2275,1989,1
1,795,380,42.36135838,-71.09670274,437,42.37207658,-71.08995434,5952,1993,1
1,724,296,42.3334,-71.02495,296,42.3334,-71.02495,3064,1966,1
1,183,161,42.3391085,-71.0514432,366,42.34278116,-71.05747275,2189,1993,2
1,336,50,42.35114198,-71.07329249,417,42.34474225,-71.07648162,4558,1988,1
1,473,72,42.36224179,-71.08311072,78,42.37967148,-71.0954931,4520,1981,1
0,1017,403,42.33978053,-71.1213335,68,42.36507,-71.1031,6019,1996,2
1,985,80,42.36213123,-71.09115601,14,42.33741748,-71.10286117,3902,1996,2
1,683,10,42.350406,-71.108279,226,42.35154735,-71.12126246,2122,1996,2
1,613,119,42.335741,-71.03877,121,42.33595898,-71.046229,5288,1984,1
1,172,118,42.397828,-71.130516,100,42.396969,-71.123024,2121,1955,1
1,216,10,42.350406,-71.108279,227,42.349496,-71.10057592,2249,2000,2
1,153,360,42.3294633,-71.0901582,27,42.331184,-71.095171,2755,1978,1
0,1729,117,42.36608797,-71.08633604,136,42.344796,-71.031614,4672,1986,1
1,763,416,42.36435589,-71.06959369,335,42.36599433,-71.09522222,5578,1997,1
1,899,10,42.350406,-71.108279,338,42.34835863,-71.13997217,6006,1992,2
1,649,76,42.366426,-71.105495,380,42.36135838,-71.09670274,2253,1993,1
1,401,190,42.365673,-71.064263,90,42.370677,-71.076529,3879,1968,2
1,726,53,42.35082681,-71.08981088,416,42.36435589,-71.06959369,3397,1992,1
1,319,80,42.36213123,-71.09115601,178,42.3595732,-71.10129476,3945,1995,2
1,857,134,42.350413,-71.07655,185,42.36544486,-71.08277142,5462,1984,2
0,1036,46,42.34366582,-71.08582377,84,42.366981,-71.076472,2050,1996,2
1,809,377,42.37927325,-71.10341903,70,42.3722168,-71.12188071,5467,1983,2
1,1049,48,42.35585436,-71.05459746,413,42.36955298,-71.08579015,4092,1990,2
1,870,342,42.34465063,-71.09732501,107,42.3625,-71.08822,4054,1969,2
1,411,157,42.35317809,-71.04817357,47,42.362811,-71.056067,3970,1979,1
1,532,16,42.34807412,-71.07657015,342,42.34465063,-71.09732501,4849,1981,1
1,1566,71,42.383405,-71.107593,51,42.33509899,-71.07903779,5383,1995,2
1,433,31,42.34881026,-71.04167744,47,42.362811,-71.056067,5345,1984,1
1,367,105,42.3572185,-71.11387163,178,42.3595732,-71.10129476,4378,1997,1
1,370,52,42.348717,-71.085954,67,42.3581,-71.093198,3649,1999,2
1,268,73,42.373231,-71.120886,110,42.376369,-71.114025,3413,1993,1
1,1347,222,42.343749,-71.062256,11,42.338629,-71.1065,5734,1976,1
1,596,120,42.356052,-71.069849,48,42.35585436,-71.05459746,4892,1958,1
0,1723,110,42.376369,-71.114025,120,42.356052,-71.069849,4371,1995,2
1,1892,412,42.34303291,-71.0668873,9,42.35169202,-71.11903489,5667,1995,1
1,810,84,42.366981,-71.076472,378,42.38032335,-71.10878613,2750,1985,1
0,737,22,42.352175,-71.055547,146,42.336448,-71.023739,5950,1994,1
1,242,76,42.366426,-71.105495,96,42.373379,-71.111075,2291,1994,1
1,460,70,42.3722168,-71.12188071,68,42.36507,-71.1031,3882,1991,1
1,1073,50,42.35114198,-71.07329249,177,42.36264779,-71.10006094,3700,1991,2
1,304,108,42.377945,-71.116865,97,42.36919032,-71.11714125,5290,1956,2
1,1257,16,42.34807412,-71.07657015,122,42.345733,-71.100694,6074,1997,2
1,966,55,42.347265,-71.088088,226,42.35154735,-71.12126246,5453,1987,2
1,573,78,42.37967148,-71.0954931,84,42.366981,-71.076472,5857,1991,1
0,762,90,42.370677,-71.076529,22,42.352175,-71.055547,2155,1989,1
0,310,75,42.36346469,-71.10057324,67,42.3581,-71.093198,4163,1969,0
1,1262,98,42.371848,-71.060292,24,42.35148193,-71.04436085,2509,1970,1
1,491,52,42.348717,-71.085954,380,42.36135838,-71.09670274,4682,1999,1
0,633,10,42.350406,-71.108279,160,42.33758601,-71.09627098,5527,1969,0
0,1025,149,42.363796,-71.129164,351,42.35276621,-71.15988486,4359,1991,1
0,457,30,42.33462893,-71.10407918,86,42.33299892,-71.11634426,2361,1997,2
1,1120,115,42.387995,-71.119084,226,42.35154735,-71.12126246,5880,1983,1
1,562,157,42.35317809,-71.04817357,59,42.351356,-71.059367,2354,1974,2
0,1124,58,42.35553628,-71.0728687,227,42.349496,-71.10057592,6057,1995,2
1,298,57,42.34054262,-71.08138848,415,42.34954403,-71.07242074,2201,1978,1
1,1254,361,42.34924377,-71.0972821,71,42.383405,-71.107593,4770,1997,1
1,745,398,42.36550729,-71.0801376,384,42.35155308,-71.07569031,5192,1984,2
1,1251,23,42.35892,-71.057629,93,42.32033974,-71.05118036,5789,1981,1
1,476,95,42.372969,-71.094445,139,42.36178044,-71.10809952,3997,1992,2
1,431,24,42.35148193,-71.04436085,23,42.35892,-71.057629,2469,1988,1
0,795,372,42.34958942,-71.07946779,12,42.33624445,-71.08798563,6100,1969,0
1,509,143,42.369885,-71.069957,189,42.36242784,-71.08495474,5344,1982,1
1,259,404,42.34135616,-71.08336953,5,42.341814,-71.090179,2587,1997,1
1,1722,331,42.33658555,-71.09886996,330,42.38100143,-71.10402523,5630,1991,1
1,624,408,42.38717463,-71.08714389,117,42.36608797,-71.08633604,6110,1996,1
1,209,89,42.379011,-71.119945,115,42.387995,-71.119084,625,1963,1
1,856,23,42.35892,-71.057629,52,42.348717,-71.085954,3881,1971,2
1,151,380,42.36135838,-71.09670274,178,42.3595732,-71.10129476,6113,1995,1
1,222,67,42.3581,-71.093198,75,42.36346469,-71.10057324,3469,1996,1
0,1580,120,42.356052,-71.069849,437,42.37207658,-71.08995434,5914,1969,0
1,188,23,42.35892,-71.057629,6,42.36121165,-71.0653062,4827,1993,1
1,404,11,42.338629,-71.1065,403,42.33978053,-71.1213335,2751,1984,1
1,1249,74,42.373268,-71.118579,179,42.35560121,-71.10394478,3525,1984,1
1,308,363,42.34521562,-71.06384031,161,42.3391085,-71.0514432,4857,1989,1
1,460,169,42.378965,-71.068607,90,42.370677,-71.076529,5537,1971,1
1,616,178,42.3595732,-71.10129476,72,42.36224179,-71.08311072,5866,1995,1
1,1847,35,42.35533502,-71.05822917,69,42.341598,-71.123338,4910,1982,1
1,684,13,42.33639915,-71.07306711,36,42.34992828,-71.07739207,2471,1995,1
1,341,190,42.365673,-71.064263,35,42.35533502,-71.05822917,5819,1976,1
1,289,43,42.357143,-71.050699,218,42.351586,-71.04569256,5466,1965,1
1,655,409,42.38952436,-71.1169414,183,42.39558846,-71.14260614,3737,1982,1
0,1192,377,42.37927325,-71.10341903,89,42.379011,-71.119945,625,1969,0
1,1022,91,42.366277,-71.09169,47,42.362811,-71.056067,3424,1977,1
1,787,117,42.36608797,-71.08633604,87,42.366621,-71.114214,2168,1987,2
1,880,16,42.34807412,-71.07657015,90,42.370677,-71.076529,4752,1995,1
1,736,415,42.34954403,-71.07242074,342,42.34465063,-71.09732501,3232,1998,2
1,598,59,42.351356,-71.059367,26,42.34155985,-71.06886953,3260,1985,1
1,872,25,42.341332,-71.076847,141,42.36356016,-71.08216792,3853,1965,1
1,263,4,42.345392,-71.069616,152,42.345901,-71.063187,6117,1990,1
1,456,374,42.35668335,-71.06166646,190,42.365673,-71.064263,4798,1963,1
1,632,408,42.38717463,-71.08714389,90,42.370677,-71.076529,3580,1995,1
0,1575,58,42.35553628,-71.0728687,75,42.36346469,-71.10057324,5916,1969,0
1,95,394,42.41034691,-71.05260458,389,42.40725945,-71.05546381,5079,1980,1
1,319,144,42.36575798,-71.07699394,190,42.365673,-71.064263,4527,1956,1
0,562,52,42.348717,-71.085954,51,42.33509899,-71.07903779,6152,1997,1
0,711,119,42.335741,-71.03877,157,42.35317809,-71.04817357,4055,1995,2
1,2304,205,42.30785224,-71.06512249,260,42.2996667,-71.0605833,3155,1993,1
1,383,66,42.34922469,-71.13275303,9,42.35169202,-71.11903489,5207,1995,1
1,1231,404,42.34135616,-71.08336953,95,42.372969,-71.094445,5224,1992,1
1,251,89,42.379011,-71.119945,70,42.3722168,-71.12188071,5166,1987,1
1,1027,55,42.347265,-71.088088,64,42.3510045,-71.04930013,4502,1994,2
1,841,14,42.33741748,-71.10286117,332,42.34953017,-71.13022771,3073,1991,2
1,546,84,42.366981,-71.076472,91,42.366277,-71.09169,4204,1980,1
0,1195,380,42.36135838,-71.09670274,74,42.373268,-71.118579,3104,1969,0
1,403,80,42.36213123,-71.09115601,68,42.36507,-71.1031,2753,1999,2
1,422,80,42.36213123,-71.09115601,386,42.36860524,-71.09930186,5327,1986,2
1,1421,179,42.35560121,-71.10394478,14,42.33741748,-71.10286117,3907,1998,2
1,456,19,42.347241,-71.105301,9,42.35169202,-71.11903489,2848,1999,1
1,341,76,42.366426,-71.105495,380,42.36135838,-71.09670274,3355,1988,1
1,481,72,42.36224179,-71.08311072,67,42.3581,-71.093198,5485,1991,1
1,833,73,42.373231,-71.120886,91,42.366277,-71.09169,4402,1996,2
1,784,142,42.396105,-71.139459,114,42.40203828,-71.12653291,4125,1995,1
1,1404,190,42.365673,-71.064263,177,42.36264779,-71.10006094,5776,1995,2
1,932,91,42.366277,-71.09169,426,42.3529457,-71.05656401,3882,1973,1
1,392,137,42.398365,-71.107818,328,42.39638681,-71.12011306,2109,1993,2
1,425,385,42.33664795,-71.0689446,57,42.34054262,-71.08138848,5541,1995,2
1,362,84,42.366981,-71.076472,189,42.36242784,-71.08495474,2921,1995,1
1,458,76,42.366426,-71.105495,179,42.35560121,-71.10394478,6085,1970,1
1,1898,96,42.373379,-71.111075,131,42.32293117,-71.10014141,3126,1984,1
1,573,150,42.344137,-71.052608,44,42.36041775,-71.05752244,4199,1981,1
0,786,79,42.37842,-71.105668,334,42.39120972,-71.12260755,4124,1969,0
0,553,331,42.33658555,-71.09886996,16,42.34807412,-71.07657015,3757,1997,2
0,1745,201,42.316902,-71.091946,201,42.316902,-71.091946,2163,1969,0
0,1728,404,42.34135616,-71.08336953,157,42.35317809,-71.04817357,5158,1969,0
0,1318,349,42.290333,-71.071806,196,42.31787329,-71.08243078,2101,2001,1
1,366,9,42.35169202,-71.11903489,361,42.34924377,-71.0972821,5834,1999,1
1,293,178,42.3595732,-71.10129476,107,42.3625,-71.08822,2071,1990,2
1,447,95,42.372969,-71.094445,107,42.3625,-71.08822,2827,1993,1
1,403,186,42.3481,-71.03764,43,42.357143,-71.050699,5818,1961,1
1,210,101,42.39782213,-71.1060667,239,42.39407224,-71.11133695,5166,1997,1
1,422,24,42.35148193,-71.04436085,369,42.36254854,-71.05737358,5897,1990,1
0,733,398,42.36550729,-71.0801376,67,42.3581,-71.093198,2335,1986,1
0,1172,116,42.370803,-71.104412,372,42.34958942,-71.07946779,3197,1969,0
1,367,39,42.3385146,-71.07404083,16,42.34807412,-71.07657015,3348,1981,1
1,1768,58,42.35553628,-71.0728687,74,42.373268,-71.118579,3378,1989,2
1,715,97,42.36919032,-71.11714125,440,42.35656092,-71.14167538,4021,1990,1
0,1251,227,42.349496,-71.10057592,58,42.35553628,-71.0728687,3099,1995,2
1,752,16,42.34807412,-71.07657015,22,42.352175,-71.055547,4512,1984,1
1,257,14,42.33741748,-71.10286117,342,42.34465063,-71.09732501,5271,1987,1
1,374,366,42.34278116,-71.05747275,157,42.35317809,-71.04817357,5929,1991,1
1,1896,196,42.31787329,-71.08243078,76,42.366426,-71.105495,5063,1997,1
1,1331,90,42.370677,-71.076529,91,42.366277,-71.09169,4796,1993,1
1,1131,175,42.34894857,-71.15027189,70,42.3722168,-71.12188071,3007,1996,2
1,686,67,42.3581,-71.093198,398,42.36550729,-71.0801376,5378,1974,1
1,1305,118,42.397828,-71.130516,74,42.373268,-71.118579,5420,1963,2
1,450,107,42.3625,-71.08822,178,42.3595732,-71.10129476,5159,1991,2
1,229,363,42.34521562,-71.06384031,59,42.351356,-71.059367,3521,1991,1
1,551,107,42.3625,-71.08822,105,42.3572185,-71.11387163,5638,1986,1
1,577,52,42.348717,-71.085954,75,42.36346469,-71.10057324,5957,1982,1
0,807,46,42.34366582,-71.08582377,84,42.366981,-71.076472,2239,1991,1
1,225,59,42.351356,-71.059367,54,42.354979,-71.063348,4713,1999,1
1,444,24,42.35148193,-71.04436085,40,42.363871,-71.050877,4828,1990,1
0,1585,342,42.34465063,-71.09732501,356,42.37412455,-71.054812,5972,1994,2
1,725,26,42.34155985,-71.06886953,404,42.34135616,-71.08336953,6148,1993,1
1,225,67,42.3581,-71.093198,53,42.35082681,-71.08981088,5808,1998,2
0,810,188,42.39108438,-71.09039426,236,42.39223284,-71.07746601,5434,1994,2
1,589,98,42.371848,-71.060292,48,42.35585436,-71.05459746,4047,1987,1
1,169,239,42.39407224,-71.11133695,328,42.39638681,-71.12011306,3419,1988,0
1,485,117,42.36608797,-71.08633604,190,42.365673,-71.064263,6110,1988,1
0,613,55,42.347265,-71.088088,160,42.33758601,-71.09627098,5616,1969,0
1,720,3,42.34011512,-71.10061884,16,42.34807412,-71.07657015,4752,1999,2
1,595,221,42.37250865,-71.11305356,29,42.363732,-71.124565,3753,1992,2
0,1068,222,42.343749,-71.062256,136,42.344796,-71.031614,2458,1988,2
1,783,46,42.34366582,-71.08582377,335,42.36599433,-71.09522222,3541,1995,1
1,532,179,42.35560121,-71.10394478,19,42.347241,-71.105301,5766,1996,1
1,520,90,42.370677,-71.076529,206,42.35980252,-71.05960783,2547,1993,1
1,405,342,42.34465063,-71.09732501,5,42.341814,-71.090179,6043,1962,2
1,956,143,42.369885,-71.069957,437,42.37207658,-71.08995434,5265,1993,1
1,749,107,42.3625,-71.08822,46,42.34366582,-71.08582377,5010,1996,2
1,729,122,42.345733,-71.100694,103,42.346563,-71.128374,5797,1996,2
1,434,72,42.36224179,-71.08311072,413,42.36955298,-71.08579015,3877,1989,2
1,396,76,42.366426,-71.105495,67,42.3581,-71.093198,2537,1988,1
1,792,74,42.373268,-71.118579,77,42.386844,-71.09812,4775,1982,1
1,696,67,42.3581,-71.093198,60,42.36079297,-71.07118962,3157,1992,1
1,563,121,42.33595898,-71.046229,218,42.351586,-71.04569256,2633,1995,1
1,310,107,42.3625,-71.08822,178,42.3595732,-71.10129476,5779,1991,1
1,553,398,42.36550729,-71.0801376,190,42.365673,-71.064263,5137,1977,2
1,650,78,42.37967148,-71.0954931,68,42.36507,-71.1031,2589,1993,1
1,625,190,42.365673,-71.064263,228,42.36161932,-71.08043551,4943,1900,1
1,276,67,42.3581,-71.093198,75,42.36346469,-71.10057324,4963,1997,1
1,480,9,42.35169202,-71.11903489,226,42.35154735,-71.12126246,3395,1969,2
0,1215,333,42.37500235,-71.14871614,70,42.3722168,-71.12188071,3279,1998,1
0,696,160,42.33758601,-71.09627098,46,42.34366582,-71.08582377,3473,1969,0
1,313,68,42.36507,-71.1031,318,42.3636929,-71.0875672,2274,1995,1
1,956,150,42.344137,-71.052608,46,42.34366582,-71.08582377,5737,1996,1
1,285,404,42.34135616,-71.08336953,13,42.33639915,-71.07306711,2214,1983,1
1,66,273,42.300923,-71.114249,273,42.300923,-71.114249,3056,1969,0
1,246,99,42.38567579,-71.11412136,115,42.387995,-71.119084,4113,1996,1
1,1062,22,42.352175,-71.055547,94,42.375603,-71.064608,4381,1983,1
1,449,122,42.345733,-71.100694,331,42.33658555,-71.09886996,5592,2000,1
0,172,84,42.366981,-71.076472,90,42.370677,-71.076529,5057,1969,0
1,221,328,42.39638681,-71.12011306,239,42.39407224,-71.11133695,2109,1993,2
1,178,365,42.3494261,-71.0620996,363,42.34521562,-71.06384031,3044,1980,1
1,698,52,42.348717,-71.085954,177,42.36264779,-71.10006094,2405,1994,2
1,137,160,42.33758601,-71.09627098,331,42.33658555,-71.09886996,5394,2000,1
1,395,225,42.37119728,-71.09759867,378,42.38032335,-71.10878613,3757,1989,2
0,1376,74,42.373268,-71.118579,318,42.3636929,-71.0875672,2335,1969,0
1,306,115,42.387995,-71.119084,140,42.388966,-71.132788,5983,1966,1
1,802,364,42.3388956,-71.08149976,150,42.344137,-71.052608,4462,1996,2
0,588,171,42.37408991,-71.06905997,60,42.36079297,-71.07118962,4876,1991,2
1,701,46,42.34366582,-71.08582377,67,42.3581,-71.093198,5208,1994,2
0,1094,50,42.35114198,-71.07329249,33,42.348706,-71.097009,5883,1999,1
1,1220,36,42.34992828,-71.07739207,138,42.326599,-71.066498,6145,1986,1
1,1177,386,42.36860524,-71.09930186,36,42.34992828,-71.07739207,3016,1957,2
1,148,9,42.35169202,-71.11903489,41,42.352261,-71.123831,2229,2000,1
1,672,380,42.36135838,-71.09670274,74,42.373268,-71.118579,1327,1995,1
1,657,58,42.35553628,-71.0728687,426,42.3529457,-71.05656401,4838,1981,2
1,757,412,42.34303291,-71.0668873,190,42.365673,-71.064263,3712,1989,1
1,1361,11,42.338629,-71.1065,332,42.34953017,-71.13022771,2064,1995,1
1,897,74,42.373268,-71.118579,367,42.38393225,-71.13961272,5954,1982,2
0,449,9,42.35169202,-71.11903489,446,42.34960945,-71.10391524,2326,1969,0
1,330,409,42.38952436,-71.1169414,330,42.38100143,-71.10402523,5012,1961,2
0,532,195,42.37150494,-71.07249312,151,42.358155,-71.052163,4369,1969,0
0,543,12,42.33624445,-71.08798563,19,42.347241,-71.105301,2291,1998,1
1,727,125,42.32176526,-71.10984161,13,42.33639915,-71.07306711,2140,1989,1
0,1602,179,42.35560121,-71.10394478,185,42.36544486,-71.08277142,5331,1969,0
1,1185,76,42.366426,-71.105495,443,42.33286288,-71.09218862,4753,1997,1
1,585,64,42.3510045,-71.04930013,49,42.351146,-71.066289,2961,1982,1
1,888,53,42.35082681,-71.08981088,53,42.35082681,-71.08981088,3219,2000,1
0,422,190,42.365673,-71.064263,90,42.370677,-71.076529,4658,1962,1
1,875,125,42.32176526,-71.10984161,331,42.33658555,-71.09886996,4492,1994,0
0,429,11,42.338629,-71.1065,27,42.331184,-71.095171,3974,1969,0
1,269,89,42.379011,-71.119945,176,42.38674802,-71.11901879,5401,1982,1
1,1713,27,42.331184,-71.095171,175,42.34894857,-71.15027189,4145,1996,2
1,676,116,42.370803,-71.104412,189,42.36242784,-71.08495474,5771,1953,1
1,415,13,42.33639915,-71.07306711,16,42.34807412,-71.07657015,6074,1980,1
1,605,95,42.372969,-71.094445,91,42.366277,-71.09169,4803,1964,1
1,428,74,42.373268,-71.118579,116,42.370803,-71.104412,6160,1989,2
1,1173,21,42.34652004,-71.08065777,360,42.3294633,-71.0901582,5164,1990,1
1,352,74,42.373268,-71.118579,79,42.37842,-71.105668,1585,1987,1
1,249,26,42.34155985,-71.06886953,152,42.345901,-71.063187,4416,1966,2
1,512,59,42.351356,-71.059367,40,42.363871,-71.050877,2589,1991,1
1,162,46,42.34366582,-71.08582377,21,42.34652004,-71.08065777,4702,1988,1
0,1421,224,42.38267828,-71.14347895,70,42.3722168,-71.12188071,5518,1996,1
1,291,137,42.398365,-71.107818,328,42.39638681,-71.12011306,5030,1986,2
0,418,364,42.3388956,-71.08149976,56,42.32984299,-71.08386572,2767,2000,1
1,1027,197,42.32143814,-71.09126061,36,42.34992828,-71.07739207,2809,1990,1
1,485,426,42.3529457,-71.05656401,150,42.344137,-71.052608,5793,1970,1
1,306,413,42.36955298,-71.08579015,107,42.3625,-71.08822,3653,1992,1
1,1525,96,42.373379,-71.111075,385,42.33664795,-71.0689446,5861,1996,2
1,976,398,42.36550729,-71.0801376,50,42.35114198,-71.07329249,3560,1992,2
1,701,6,42.36121165,-71.0653062,386,42.36860524,-71.09930186,4023,1997,1
0,1213,5,42.341814,-71.090179,9,42.35169202,-71.11903489,5263,2000,1
1,712,105,42.3572185,-71.11387163,33,42.348706,-71.097009,2108,1997,1
1,386,190,42.365673,-71.064263,84,42.366981,-71.076472,3471,1957,1
0,758,157,42.35317809,-71.04817357,49,42.351146,-71.066289,3842,1969,0
1,491,12,42.33624445,-71.08798563,122,42.345733,-71.100694,5417,1993,1
1,181,23,42.35892,-71.057629,369,42.36254854,-71.05737358,2112,1995,1
1,632,190,42.365673,-71.064263,94,42.375603,-71.064608,3430,1997,2
1,407,179,42.35560121,-71.10394478,189,42.36242784,-71.08495474,3607,1992,2
1,340,143,42.369885,-71.069957,356,42.37412455,-71.054812,3343,1990,2
1,1322,53,42.35082681,-71.08981088,160,42.33758601,-71.09627098,2368,1997,1
1,598,338,42.34835863,-71.13997217,446,42.34960945,-71.10391524,5908,1995,1
1,393,178,42.3595732,-71.10129476,91,42.366277,-71.09169,5281,1994,1
1,559,95,42.372969,-71.094445,318,42.3636929,-71.0875672,3685,1979,1
1,388,54,42.354979,-71.063348,36,42.34992828,-71.07739207,2990,1961,1
1,650,239,42.39407224,-71.11133695,111,42.40449,-71.123413,5632,1980,2
1,669,12,42.33624445,-71.08798563,67,42.3581,-71.093198,3948,2000,1
1,303,342,42.34465063,-71.09732501,61,42.348762,-71.082383,5514,1990,0
1,1213,175,42.34894857,-71.15027189,107,42.3625,-71.08822,4779,1987,1
0,276,89,42.379011,-71.119945,70,42.3722168,-71.12188071,3685,1969,0
1,653,15,42.36154571,-71.13776207,74,42.373268,-71.118579,2853,1997,1
1,1741,44,42.36041775,-71.05752244,98,42.371848,-71.060292,2247,1996,2
0,1033,5,42.341814,-71.090179,4,42.345392,-71.069616,2830,1969,0
1,806,345,42.35182807,-71.06781138,218,42.351586,-71.04569256,2748,1959,1
1,2027,68,42.36507,-71.1031,144,42.36575798,-71.07699394,5920,1997,1
1,231,53,42.35082681,-71.08981088,67,42.3581,-71.093198,5734,1998,2
1,519,61,42.348762,-71.082383,49,42.351146,-71.066289,4110,1992,1
1,190,318,42.3636929,-71.0875672,91,42.366277,-71.09169,4388,1989,1
1,431,379,42.34254914,-71.07421449,46,42.34366582,-71.08582377,2836,1946,1
1,379,80,42.36213123,-71.09115601,179,42.35560121,-71.10394478,5529,1978,2
1,738,27,42.331184,-71.095171,61,42.348762,-71.082383,5120,1998,2
1,750,73,42.373231,-71.120886,15,42.36154571,-71.13776207,5132,1988,2
1,375,4,42.345392,-71.069616,50,42.35114198,-71.07329249,2465,1996,1
1,463,67,42.3581,-71.093198,437,42.37207658,-71.08995434,5485,1988,0
1,782,356,42.37412455,-71.054812,6,42.36121165,-71.0653062,4010,1976,2
1,271,53,42.35082681,-71.08981088,67,42.3581,-71.093198,5042,2001,1
0,276,22,42.352175,-71.055547,65,42.34776345,-71.04535997,4110,2000,1
0,1311,236,42.39223284,-71.07746601,236,42.39223284,-71.07746601,4918,2002,1
1,1624,101,42.39782213,-71.1060667,227,42.349496,-71.10057592,3184,1969,1
1,437,420,42.3587253,-71.07079532,16,42.34807412,-71.07657015,4101,1991,1
1,733,189,42.36242784,-71.08495474,386,42.36860524,-71.09930186,3440,1991,1
1,651,50,42.35114198,-71.07329249,363,42.34521562,-71.06384031,4481,1993,1
1,1101,5,42.341814,-71.090179,185,42.36544486,-71.08277142,3196,1998,1
1,641,206,42.35980252,-71.05960783,129,42.377022,-71.056605,5570,1978,1
1,782,50,42.35114198,-71.07329249,72,42.36224179,-71.08311072,5732,1990,1
1,332,342,42.34465063,-71.09732501,5,42.341814,-71.090179,5059,1957,1
1,442,384,42.35155308,-71.07569031,352,42.34827839,-71.08044855,5944,1960,1
1,560,22,42.352175,-71.055547,161,42.3391085,-71.0514432,4451,1991,2
1,626,12,42.33624445,-71.08798563,122,42.345733,-71.100694,4965,1998,1
1,1529,46,42.34366582,-71.08582377,76,42.366426,-71.105495,5254,1992,0
0,423,376,42.3602737,-71.12852452,74,42.373268,-71.118579,2625,1969,0
1,667,342,42.34465063,-71.09732501,9,42.35169202,-71.11903489,2346,1997,2
1,318,80,42.36213123,-71.09115601,178,42.3595732,-71.10129476,5022,1992,1
1,347,377,42.37927325,-71.10341903,108,42.377945,-71.116865,2456,1988,1
1,239,134,42.350413,-71.07655,61,42.348762,-71.082383,6059,1960,2
1,1116,10,42.350406,-71.108279,330,42.38100143,-71.10402523,4029,1984,1
1,298,20,42.35991176,-71.05142981,24,42.35148193,-71.04436085,5803,1981,1
0,500,176,42.38674802,-71.11901879,110,42.376369,-71.114025,3165,1993,1
0,604,36,42.34992828,-71.07739207,53,42.35082681,-71.08981088,3865,1969,0
0,967,94,42.375603,-71.064608,235,42.38762811,-71.08318716,3013,1969,0
0,795,84,42.366981,-71.076472,67,42.3581,-71.093198,2881,1999,2
1,1201,233,42.34619708,-71.10728681,332,42.34953017,-71.13022771,2274,1999,1
1,1430,378,42.38032335,-71.10878613,11,42.338629,-71.1065,2864,1993,2
1,153,190,42.365673,-71.064263,416,42.36435589,-71.06959369,4938,1988,1
1,341,335,42.36599433,-71.09522222,381,42.37438409,-71.10015746,5127,1982,2
1,732,318,42.3636929,-71.0875672,59,42.351356,-71.059367,3241,1991,1
0,2233,280,42.380857,-71.070629,10,42.350406,-71.108279,3099,1969,0
1,734,190,42.365673,-71.064263,85,42.378338,-71.048927,6104,1987,1
1,448,185,42.36544486,-71.08277142,67,42.3581,-71.093198,5587,1987,2
1,307,178,42.3595732,-71.10129476,68,42.36507,-71.1031,4668,1991,1
0,1828,351,42.35276621,-71.15988486,108,42.377945,-71.116865,2922,1969,0
1,551,80,42.36213123,-71.09115601,76,42.366426,-71.105495,2015,1983,1
1,1231,43,42.357143,-71.050699,335,42.36599433,-71.09522222,4704,1987,2
1,529,116,42.370803,-71.104412,189,42.36242784,-71.08495474,1614,1994,1
1,559,79,42.37842,-71.105668,74,42.373268,-71.118579,4044,1996,2
