material_id	avg_cost	ctr	cvr	ecpm	deep_convert_rate	pay_rate	first_day_roi	valid_play_rate	finish_play_rate	label_ids	v_resolution_id	duration	r_frame_rate	display_type	path
16820	8.824285714	0.0152	0.0000	0.0000	0.0000		0.000000000	0.0407	0.0530		4	25	25	vertical	video/20200305/e915f11c6b7e1dd1de2562ed4fea3467.mp4
16821	18.363333333	0.0042	0.0000	0.0000	0.0000			0.0093	0.0147		4	25	25	vertical	video/20200305/e5bad17d55a33ef769b79de224fc375b.mp4
17010	121.460137755	0.0059	0.0470	0.0003	0.0071	0.1223	0.211541647	0.0000			2	43	30	horizontal	video/20200306/224b9b603d0d90eb31e60dbabdd66ad0.mp4
17013	1150.149229528	0.0071	0.0709	0.0005	0.0006	0.1328	0.299100253	0.0588	0.0291		4	43	25	vertical	video/20200306/1e3a208228ba272e9e85a2bf8f735fec.mp4
17019	162.858750000	0.0109	0.0484	0.0005	0.0000	0.2277	0.373534326	0.0448	0.0161		4	30	30	vertical	video/20200306/79093aafbfcb3102fb597253cabcce95.mp4
17022	303.336400000	0.0002				0.1569	0.019780020	0.0917			2	30	30	horizontal	video/20200306/7b2a2fef4aa43ef49f84526a6546e204.mp4
17023	5.239090909	0.0146	0.0556	0.0008	0.0000	0.0851	0.052056221	0.0703	0.0346		4	34	30	vertical	video/20200306/a3603d157bc8089ef1cff17cbae3de1f.mp4
17025	213.205600600	0.0176	0.0446	0.0008	0.0003	0.1660	0.154991449	0.0654	0.0854		2	43	30	horizontal	video/20200306/c8355f8bb11df40f75f261729ab58549.mp4
17729	12.742727272	0.0074	0.0667	0.0005	0.0000	0.2619	0.042805165	0.0500	0.0212		4	33	25	vertical	video/20200311/70f81b258e01949825207c7b89879468.mp4
17732	20.511818181	0.0058	0.0256	0.0001	0.0000	0.0299	0.053184417	0.0299	0.0212		4	33	25	vertical	video/20200311/351fd6d19c7d805971892ef8bfdd9e54.mp4
17877	66.574871794	0.0117	0.0508	0.0006	0.0000	0.2466	0.175626439	0.0709	0.0432		4	37	30	vertical	video/20200312/444d028962fa801baf9d1f8e0cb895cf.mp4
18853	192.217500000	0.0050	0.0000	0.0000	0.0000	0.0426	0.003901830	0.1298	0.0609		4	35	25	vertical	video/20200317/248ca877816c344a7c002406916d18f7.mp4
19000	32.262372093	0.0057	0.0857	0.0005	0.0000	0.0904	0.193904340	0.0484	0.0261		4	37	25	vertical	video/20200318/dfdc71fcb86efef714085943beaca6d2.mp4
19190	20.078000000	0.0054	0.0000	0.0000	0.0000		0.000000000	0.0203	0.0540		4	15	25	vertical	video/20200318/5a88686581f805f08106de5476a42d2c.mp4
19197	20.390120481	0.0112	0.0322	0.0004	0.0000	0.0778	0.151266264	0.0568	0.0641		4	15	25	vertical	video/20200318/ff3f8f68d10e66be11e104783f9a781a.mp4
19207	15.807777777	0.0081	0.0268	0.0002	0.0067	0.3972	0.088563998	0.0047	0.0351		4	15	25	vertical	video/20200318/1fc1fd035c3ca2ea8f0f427a47936098.mp4
19504	61.833103448	0.0376	0.0000	0.0000	0.0000		0.000000000	0.1116	0.0506	195,257,674,201,665,205,207,209,221,667,259,306,300,265,270,330	4	22	30	vertical	video/20200318/df81f39be44161e9656ba9637e3a1d4f.mp4
19556	745.231014492	0.0108	0.0718	0.0008	0.0000	0.1835	0.180976855	0.0772	0.0355		4	42	25	vertical	video/20200319/2454accc92ad621a2c485f2dce06c5c5.mp4
19782	142.184727272	0.0008	0.0000	0.0000	0.0000	0.1034	0.129153368	0.1689	0.0070		4	39	25	vertical	video/20200320/16711305d8a66ce14557ecbaad970ea6.mp4
20231	18.538000000	0.0009	0.0000	0.0000	0.0000	0.0000	0.000000000	0.0173	0.0508		4	32	25	vertical	video/20200323/5489c7f8be814463295de1153c788847.mp4
20484	41.767916666	0.0214	0.0233	0.0005	0.0000	0.0241	0.029927277	0.0546	0.0301		2	37	25	horizontal	video/20200324/bbf01dfed9c18a4323d09b47a7691b3b.mp4
21087	69.847272727	0.0131	0.0139	0.0002	0.0000	0.0498	0.000000000	0.0876	0.0369		4	29	30	vertical	video/20200326/5c5ab0d46971ccebf1bb021d15e144a9.mp4
21454	101.417500000	0.0056	0.0000	0.0000	0.0000		0.000000000	0.1267	0.0605		4	46	30	vertical	video/20200327/d11f61a4942b1a03ecc04dffa51206cd.mp4
21550	90.170000000	0.0123	0.0097	0.0001		0.0408	0.021464832				4	36	25	vertical	video/20200328/9655860e12237f37f2d69404068993ae.mp4
21556	166.387058823	0.0107	0.0022	0.0000			0.000000000				2	36	25	horizontal	video/20200328/629ca3d01ed49b93d4ea4091ad4c6f39.mp4
21618	9.930000000	0.0233	0.1136	0.0026	0.0000	0.0993	0.476059691	0.1606	0.0542	199,201,231,233,300,209,665,241,205,242,243,219,268,265,220,305,317,195,225,214,701	4	53	25	vertical	video/20200328/39589add7ca41b62da8126c23fa93246.mp4
21624	21.630000000	0.0113	0.0000	0.0000	0.0000	0.0345	0.000000000	0.0693	0.0447		4	42	30	vertical	video/20200328/8dfaea42ac8627b0d7cd3040dcdd6dc3.mp4
21805	114.586842105	0.0036	0.1858	0.0007		0.1774	0.024803068				2	25	25	horizontal	video/20200330/58fb35df4d98595a924a734bf2a1f7c6.mp4
21809	97.034333333	0.0051	0.3924	0.0020		0.1275	0.056337448				4	25	30	vertical	video/20200330/40ac4582bb2d6e12231c677a2eb2e40c.mp4
21928	180.545000000	0.0033	0.0000	0.0000	0.0000			0.0861	0.0375		4	43	24	vertical	video/20200330/f67f7e582fb04f9182a7b08049e07e6e.mp4
22284	97.516812500	0.0026	0.0000	0.0000	0.0000		0.000000000	0.0959	0.0335		4	32	25	vertical	video/20200401/aeeb1dbfb497312996c9d93900af198d.mp4
22348	88.905510204	0.0073	0.0342	0.0002	0.0045	0.1585	0.233527761	0.0146	0.0277		4	43	30	vertical	video/20200401/df714b77b8e0572608396d18d2388614.mp4
22909	58.177288135	0.0045	0.0490	0.0002	0.0122	0.2116	0.057101904	0.0049	0.0492		4	19	25	vertical	video/20200403/7e63be308d84993ed3b65c5dc5426f64.mp4
23187	105.469531250	0.0076	0.0247	0.0002	0.0051	0.1440	0.128789169	0.0007	0.0807		4	38	25	vertical	video/20200407/e7fb9ea7390728a553e96d9d01bf2554.mp4
23264	161.177410071	0.0056	0.0744	0.0004	0.0094	0.1447	0.105518473	0.0039	0.0453		4	43	25	vertical	video/20200407/dcc3c92f1ecf155641e4866979bd228b.mp4
23394	18.191690140	0.0128	0.0122	0.0002	0.0000	0.4710	0.312787916	0.0459	0.0408		2	28	25	horizontal	video/20200408/8e74d650b134978ef918f2a102919ad6.mp4
23424	149.877777777	0.0122	0.0234	0.0003	0.0000	0.0513	0.081547928	0.0414	0.0493		2	37	25	horizontal	video/20200408/b397ed617ade5de4a30d056dc7bfa5b8.mp4
23427	21.614235294	0.0087	0.0240	0.0002	0.0000	0.1192	7.981667855	0.0287	0.0489		2	15	25	horizontal	video/20200408/10795f0a8441551e31ba5056f6e391c7.mp4
23431	24.161000000	0.0055	0.0385	0.0002	0.0000	0.8462	0.000000000	0.0168	0.0332		4	15	25	vertical	video/20200408/b22636f3005f9a0711e04dafe8efcd51.mp4
23481	46.840239234	0.0090	0.0314	0.0003	0.0000	0.1330	0.106235080	0.0428	0.0492		2	20	60	horizontal	video/20200408/384d1951962aebc58456a12abd81457c.mp4
23494	102.757800000	0.0000				0.3333	0.023355891	0.3124			4	33	25	vertical	video/20200408/0b2a3cd86969b3ca918db3c20b3ba85f.mp4
23496	46.776071428	0.0137	0.0150	0.0002	0.0000	0.1990	0.865827308	0.0596	0.0662		4	31	30	vertical	video/20200408/543956a64c776f6fb8e9eacb8ba0f3d1.mp4
23510	224.083653846	0.0001				0.1445	0.099894013	0.3423			4	43	25	vertical	video/20200408/111b8df19a3c221e5fd7603f3c2d4520.mp4
23515	387.072634146	0.0048	0.1745	0.0008	0.0180	0.1842	0.182671961	0.0008	0.0287		4	24	25	vertical	video/20200408/106de9410d8c996fc35f5ec8a12680a2.mp4
23764	44.952750000	0.0088	0.0053	0.0000	0.0000	0.2432	0.008239104	0.0315	0.0236		4	27	25	vertical	video/20200409/30e5c7d318da8a320f87ebb0ec498934.mp4
24077	143.096666666	0.0120	0.0000	0.0000	0.0000		0.000000000	0.0593	0.0506		2	29	30	horizontal	video/20200410/739cea49cbd367e0f28ed5debdd4ba66.mp4
24196	67.803846153	0.0056	0.0581	0.0003	0.0000	0.0863	0.088490555	0.0237	0.0294		4	15	25	vertical	video/20200410/22a300f7d2e46d9181ee8b860f3dbe84.mp4
24238	61.713333333	0.0066	0.0000	0.0000	0.0000		0.000000000	0.0409	0.0362		4	23	30	vertical	video/20200410/121ee4ac0ff76938f4255afda0d394f2.mp4
24392	126.052000000	0.0109	0.0517	0.0006	0.0000	0.1333	0.021155290	0.0838	0.0351		4	31	30	vertical	video/20200411/fafa97ad71d330c4ce9fbd238d7b34e9.mp4
24419	173.550000000	0.0158	0.0000	0.0000	0.0000		0.000000000	0.1115	0.0474		4	39	30	vertical	video/20200411/7af80e95e8e65b7916c836b3d90193bd.mp4
25562	291.610707865	0.0083	0.0230	0.0002	0.0000	0.1337	0.047238598	0.0384	0.0260	195,199,246,239,665,241,205,231,233,228,221,223,222,220,319,318,306,300,301,293,268,670,330,337,336	4	43	30	vertical	video/20200414/cd9a5b52c01cde2cf59610f2bf0760e4.mp4
25675	31.147346938	0.0087	0.0460	0.0004	0.0000	0.0644	0.112696728	0.0244	0.0291		4	24	25	vertical	video/20200415/e27e5630e92dba3868d98b55272817ad.mp4
25694	330.823052631	0.0033	0.1226	0.0004	0.0000	0.0980	0.278773080	0.0011	0.0237		4	36	30	vertical	video/20200415/6572d08df28e961867415f16cfb17423.mp4
25695	80.130000000	0.0097	0.0000	0.0000	0.0000		0.000000000				2	36	25	horizontal	video/20200415/8607253b39797b47b35f4701d247a12d.mp4
26023	64.079090909	0.0128	0.0635	0.0008	0.0000	0.0482	0.025536624	0.0902	0.0724		4	36	25	vertical	video/20200416/d0256b9ddd8f3bb98d960675cdef3fe9.mp4
26024	60.213750000	0.0115	0.0165	0.0002	0.0000	0.1622	0.062278134	0.0430	0.0552		2	36	25	horizontal	video/20200416/01a061c90d79804af6923c1d284711fa.mp4
26030	160.520000000	0.0111	0.0000	0.0000	0.0000		0.000000000	0.0488	0.0464		2	28	25	horizontal	video/20200416/4c5cccd09302bb7d20a8625ebd3ab87b.mp4
26035	74.528750000	0.0103	0.0323	0.0003	0.0000	0.0952	0.030189692	0.0265	0.0235		2	37	25	horizontal	video/20200416/053ff35d3e3661f3926d5644bc82e66c.mp4
26049	61.422500000	0.0055	0.0000	0.0000	0.0000		0.000000000	0.0205	0.0424		2	25	25	horizontal	video/20200416/bb5c5c894ca69c19771bcc2f79c70770.mp4
26050	185.479171361	0.0048	0.0307	0.0001	0.0000	0.1052	0.106715094	0.0781	0.0446		4	25	25	vertical	video/20200416/111e83024bbf73699fd280637ddda7c7.mp4
26092	101.906000000	0.0109	0.0135	0.0001	0.0000	0.0222	0.005887779	0.0589	0.0588		4	17	24	vertical	video/20200417/436e988478deed875e2b95fd1330c6c4.mp4
26346	35.555195121	0.0093	0.0042	0.0000	0.0000	0.1982	0.041158954	0.0238	0.0249		4	22	25	vertical	video/20200418/50864dd48e53a5bb70c7f531c0b43f11.mp4
26394	133.740000000	0.0030	0.0000	0.0000		0.0000	0.000000000				2	25	25	horizontal	video/20200418/a8bbbb8e9c43e40334c82ef022de0d2e.mp4
26398	73.475555555	0.0406	0.0000	0.0000	0.0000		0.000000000	0.1189	0.0434		2	44	30	horizontal	video/20200418/9760ad2e4f5e47b8d644cb9d067c036c.mp4
26416	158.659891891	0.0054	0.0049	0.0000		0.0962	0.168301531	0.0155			2	37	30	horizontal	video/20200419/bbc9ba6164f1f74cdad18bb66d37d11f.mp4
26418	378.665570000	0.0004	0.0435	0.0000	0.0000	0.0973	0.197799869	0.1726	0.0008		4	37	30	vertical	video/20200419/a1fa022b661ffe7cab0316429bffdbc4.mp4
26428	66.645000000	0.0000					0.000000000	0.1842		195,257,201,244,665,205,207,209,211,259,306,300,265,337,330,667,270,674,220	4	31	30	vertical	video/20200420/c57ba3c8f6aa15f59e286adfa72bdca5.mp4
26556	148.890000000	0.0095	0.0170	0.0002	0.0000		0.000000000				2	38	30	horizontal	video/20200420/28087f762482375dba4139609d0fa503.mp4
26599	79.277920634	0.0048	0.0283	0.0001	0.0000	0.0411	0.006006596	0.0877	0.0284		4	41	30	vertical	video/20200420/8f79465d79a121fbd4d0694433742098.mp4
26615	197.658750000	0.0077	0.0088	0.0001	0.0000	0.0370	0.082212399	0.0572	0.0301		2	41	30	horizontal	video/20200420/c2395909a21746617504733790a7b42c.mp4
27126	140.485853658	0.0035	0.1043	0.0004		0.1683	0.245663134				4	34	30	vertical	video/20200422/9b6f6a3549618525b91c0d1b4f6df970.mp4
27235	310.093684210	0.0097	0.0265	0.0003	0.0000	0.0917	0.054991870	0.0316	0.0116		4	36	25	vertical	video/20200422/c44d75c255712ef1cc2c38cfe993fcf5.mp4
29266	177.400000000	0.0037	0.0000	0.0000	0.0000		0.000000000	0.0292	0.0191		4	27	60	vertical	video/20200428/315d375cb05244e795126eb2e8a71b91.mp4
31500	23.666363636	0.0091	0.0235	0.0002	0.0000	0.0394	0.138286022	0.0412	0.0400		4	23	24	vertical	video/20200429/515fec3cf00226343ff7497c320a6f69.mp4
31543	136.498333333	0.0080	0.0300	0.0002	0.0000	0.1304	0.014652194	0.0221	0.0313		2	15	25	horizontal	video/20200429/ea9f506da8c6d43ab998b50fa2ba154e.mp4
31545	89.438000000	0.0101	0.0536	0.0005	0.0000	0.0909	0.102864554	0.0463	0.0398		2	24	30	horizontal	video/20200429/b779ba3a374ab6a6f9c86abdbd50e713.mp4
31738	58.224657534	0.0076	0.0484	0.0004	0.0000	0.0269	0.127046866	0.0002	0.0566		2	28	24	horizontal	video/20200430/48524cc856c785fdd82ebc92c66231f8.mp4
31768	143.510000000	0.0177	0.0155	0.0003	0.0000	0.1250	0.050170720	0.0356	0.0289		4	24	25	vertical	video/20200430/f1bb98963c2ac81ef013c007ac2dbe1e.mp4
31830	21.025555555	0.0093	0.0270	0.0003	0.0000	0.2857	0.031707446	0.0177	0.0154		2	20	25	horizontal	video/20200430/2bc53ffd277f720134f4351c4eb1b820.mp4
31848	17.324071428	0.0078	0.0000	0.0000	0.0000		0.000000000	0.0378	0.0333		4	25	25	vertical	video/20200430/e57a870558d28f8b8329b2d30796d78a.mp4
32029	152.260000000	0.0168	0.0097	0.0002	0.0000	0.0833	0.015762511	0.0506	0.0689		2	22	24	horizontal	video/20200430/76fa79d36055fcf0147baafafcac0bb6.mp4
32045	33.043750000	0.0079	0.0465	0.0004	0.0000	0.1739	5.681861169	0.0465	0.0402		2	31	24	horizontal	video/20200430/2e97854378199a6880296ea060839677.mp4
33026	6.124285714	0.0068	0.0000	0.0000		0.0882	0.034989503				4	30	30	vertical	video/20200430/12b4a75cc09560418a1543c13633ccf4.mp4
33605	119.700000000	0.0031	0.0000	0.0000	0.0000			0.0585	0.0237	195,199,241,244,205,231,233,221,300,268,670,330,337,336,247,665,228,223,225,213,318,306,289,342,301,328,701	4	50	30	vertical	video/20200501/f0a8b33c23141c895c131b0dc284ac0b.mp4
34360	160.773333333	0.0069	0.0191	0.0001	0.0000		0.000000000	0.0045	0.0118		2	42	30	horizontal	video/20200502/49da8606f4d1a0eb1f3b25fda5e80639.mp4
34361	78.721666666	0.0031	0.0000	0.0000			0.000000000				2	42	30	horizontal	video/20200502/9bf1e5224a4c5b83d836cd16202c26ba.mp4
34365	244.643333333	0.0079	0.0000	0.0000	0.0000		0.000000000	0.1683	0.0813	195,199,201,242,243,241,244,205,231,233,209,221,215,214,220,216,259,305,300,289,268,670,330,329,701,337,336	4	41	30	vertical	video/20200502/9178986a6b8c5c9f663548645bd5593a.mp4
34999	2.170000000	0.0054	0.0000	0.0000			0.000000000				4	32	25	vertical	video/20200505/38b341a1c909bed9741dd6e7d4f85711.mp4
35552	55.492500000	0.0048	0.0000	0.0000	0.0000		0.000000000	0.0395	0.0198	195,199,201,704,238,207,209,221,213,319,306,300,301,265,270,342	4	42	25	vertical	video/20200507/941f0780f85222b0118b1e22dbb2edf5.mp4
35553	319.524667342	0.0084	0.0614	0.0005	0.0007	0.1381	0.287318267	0.0495	0.0270	195,199,201,704,238,207,209,221,213,319,306,300,301,265,270,342	2	42	30	horizontal	video/20200507/deb03effc57ee8e873a69628a8114e61.mp4
36205	3.753333333	0.0084	0.0500	0.0004		0.1149	3.948626862				4	40	30	vertical	video/20200508/bcca3e883b408065ba183ee5d44660e0.mp4
36209	44.050428571	0.0041	0.0000	0.0000	0.0000		0.000000000	0.1023	0.0422	195,241,205,231,233,221,305,300,670,330,336,337,232,268,294,199,665,318,319,301,201,242,243,244,209,219,216,217,220	4	41	30	vertical	video/20200508/c5b32e7ac51ba2ef13c8ea33aef7f14d.mp4
37239	43.394000000	0.0065	0.0000	0.0000	0.0000		0.000000000	0.0160	0.0136		4	25	25	vertical	video/20200509/aaecb5d3902630ee451edcb8ebbc4fd7.mp4
37242	29.757592592	0.0063	0.0237	0.0001	0.0018	0.1765	0.135664101	0.0096	0.0141		4	25	25	vertical	video/20200509/1abe5ce8b2d71a1347121677472c7f3b.mp4
37246	64.962659574	0.0138	0.0325	0.0004	0.0000	0.0805	0.166707880	0.0412	0.0319		4	25	25	vertical	video/20200509/428a301c22d3fa873a6ee75d57e0b5ac.mp4
38220	228.930000000	0.0098	0.0128	0.0001	0.0000	0.2353	0.026208885	0.0380	0.0431		2	30	30	horizontal	video/20200511/60406f05d5e845d2086dae936dc21416.mp4
38221	170.330000000	0.0084	0.0000	0.0000	0.0000		0.000000000	0.0309	0.0229		4	30	25	vertical	video/20200511/7beebe47caa00bdadfba07a554cbc3ef.mp4
38535	134.238500000	0.0103	0.0000	0.0000	0.0000		0.000000000	0.0323	0.0212		4	37	30	vertical	video/20200512/efc2c56071c8a60b398cb9979d3b5cef.mp4
39423	36.484367816	0.0028	0.0566	0.0002		0.0554	0.224312727				4	45	30	vertical	video/20200514/c7742f2b175c959473b5f0a4e73d9a28.mp4
39428	50.343333333	0.0088	0.0122	0.0001	0.0000		0.000000000				2	50	30	horizontal	video/20200514/8e269c7feae7b43eff58e6a4521204da.mp4
39510	33.188627450	0.0066	0.0065	0.0000		0.0230	0.007089601				4	40	25	vertical	video/20200515/25bec89fff9016130a154689ffbf3d85.mp4
39515	137.188000000	0.0066	0.0214	0.0001	0.0000	0.2299	0.049392945	0.0592	0.0197		4	45	25	vertical	video/20200515/4da656adeabc9a4589a89115ffb8bc15.mp4
39685	308.727823529	0.0000				0.1283	0.089932632	0.1150			2	41	25	horizontal	video/20200515/2ecd8724cac5e32ba71dbf6f9c27543b.mp4
39779	127.176923076	0.0079	0.0398	0.0003	0.0050	0.0500	0.007258211				2	36	25	horizontal	video/20200515/d5e588d3551eaee6fd86c65c10159178.mp4
39781	12.344866666	0.0061	0.0500	0.0003	0.0000	0.0000	0.000000000	0.0003			4	36	25	vertical	video/20200515/df86068f1eba249e900cc87c4623ea96.mp4
39783	131.940904761	0.0036	0.1481	0.0005	0.0265	0.2523	0.164575844	0.0034	0.0240		4	36	25	vertical	video/20200515/a880ec87eceea61acd39114ebd0a113b.mp4
39785	535.418461538	0.0056	0.0712	0.0004	0.0127	0.1509	0.066662452				2	36	25	horizontal	video/20200515/25043ed75ad83abd9e643a32efa8aac0.mp4
39808	57.735833333	0.0052	0.0217	0.0001	0.0031	0.0870	0.086601331				4	35	25	vertical	video/20200515/d5e1aa2bd0ee0df203d5b156952c62ba.mp4
39809	65.666666666	0.0069	0.0000	0.0000	0.0000	1.0000	0.045685279				4	35	25	vertical	video/20200515/836912ca49fdb1165d65f16e7cfbb79f.mp4
39814	96.822500000	0.0120	0.0229	0.0003		0.0000	0.000000000				4	31	25	vertical	video/20200515/1980cd864c9fe43c27736d252e7e7b66.mp4
39825	349.351515151	0.0067	0.0438	0.0003		0.1787	0.279825824				2	31	25	horizontal	video/20200515/11537203ac747a009ef1b66fe48d01f1.mp4
39859	28.860000000	0.0096	0.0169	0.0002	0.0000	0.0465	0.051975052	0.0475	0.0201		4	46	25	vertical	video/20200515/71b84603a4b64f81c8bfb76103c5a098.mp4
39860	54.274444444	0.0177	0.0136	0.0002	0.0000	0.0667	0.049133007	0.0570	0.0260		4	45	25	vertical	video/20200515/8fc359538f45a0089fba7ffeb143c793.mp4
39867	56.790000000	0.0066	0.0526	0.0003	0.0000	0.0909	0.052826202	0.1645	0.0568		4	46	25	vertical	video/20200515/33b2a880f70911faefc45cb1e10e95e8.mp4
40255	107.364281250	0.0002	0.0000	0.0000		0.2528	0.045988293	0.1484			4	44	30	vertical	video/20200518/a9fabc5c156c1aecefa0e8292f98957a.mp4
40314	0.164666666	0.0031	0.0000	0.0000			0.000000000	0.0003			4	44	25	vertical	video/20200518/da0dc37d646de20c41844f4ba4e83b9c.mp4
40315	5.852750000	0.0053	0.0000	0.0000	0.0000	0.1667	0.170859852	0.0390			4	44	25	vertical	video/20200518/14f82e512200566c01aeb1113fc5d478.mp4
40316	883.937162162	0.0107	0.0095	0.0001		0.1442	0.348502209	0.0000			2	44	25	horizontal	video/20200518/61b846777000bae72b597bef6dc3acfe.mp4
40379	129.582857142	0.0109	0.1421	0.0015		0.1714	0.062471520				2	27	25	horizontal	video/20200518/d75c6ac202b16c190b4cecfcd3048c78.mp4
40436	113.840000000	0.0086	0.0000	0.0000	0.0000		0.000000000	0.0899	0.0305		4	45	25	vertical	video/20200519/fd0397d8689794a0a4727ca318b89025.mp4
40446	74.784333333	0.0066	0.0000	0.0000	0.0000	0.0000	0.000000000	0.0863	0.0311	199,201,231,233,300,265,209,665,219,205,221,241,305,268,242,243,195,214,337,316,328	4	51	25	vertical	video/20200519/7c9307ab284c0e28214e37f9800304a4.mp4
40496	31.140833333	0.0046	0.2000	0.0009	0.0000	0.2059	0.000000000	0.0898	0.0440	195,199,201,242,205,231,233,209,211,214,216,217,215,315,305,300,265,268,328,329,337,701,218	4	47	25	vertical	video/20200519/d5145f04dcc18e60bda50e7f9a67e970.mp4
40635	233.690000000	0.0085	0.0000	0.0000	0.0000		0.000000000	0.0241	0.0194		4	37	30	vertical	video/20200519/c5d566e405cce64d51f388968f6614be.mp4
40766	36.809642857	0.0055	0.0746	0.0004		0.1899	0.075678927				4	35	25	vertical	video/20200519/fa9c0a008b31830393b41584e7f543be.mp4
40866	153.488409836	0.0070	0.0054	0.0000	0.0000	0.1602	0.103601564	0.0423	0.0182		4	51	25	vertical	video/20200520/3157012758a1b125352674769aac9e29.mp4
40886	133.322972972	0.0031	0.1346	0.0004	0.0032	0.1241	0.116603655				4	51	25	vertical	video/20200520/a9730d6e15d0e67375a04a3c8b1b469e.mp4
40887	0.173888888	0.0012	0.0000	0.0000							4	51	25	vertical	video/20200520/13b08f617cc5639b0df3861a89bd87c5.mp4
41053	62.056956521	0.0070	0.1563	0.0011		0.0909	0.050444543				2	43	25	horizontal	video/20200520/bbb4df54227b37430f9b72106c81f214.mp4
41340	153.850000000	0.0065	0.0385	0.0003		0.2500	0.122846929				2	35	25	horizontal	video/20200521/1b46b3a853d945108a55907f20ed18cf.mp4
42242	128.998052631	0.0045	0.0179	0.0001	0.0000	0.1837	0.057528408	0.0922	0.0388	195,199,201,203,205,231,209,211,259,306,300,268,219,217,293,290,330	4	45	60	vertical	video/20200522/ce6ca1240c42bac40bdd3963cda3e7f3.mp4
42247	1.057692307	0.0011	0.2000	0.0002			0.000000000				4	45	60	vertical	video/20200522/03d782df9c95f6bf2e5dae522bb218a0.mp4
42261	88.335666666	0.0000					0.000000000	0.1433			4	34	25	vertical	video/20200522/00a0672769d0f4d63d72f70950f21260.mp4
43221	67.350565217	0.0088	0.0157	0.0001	0.0000	0.1395	0.006455515	0.0044	0.0270	195,199,241,244,205,231,233,221,300,268,670,330,337,336,247,665,228,223,225,213,318,306,289,342,301	2	42	30	horizontal	video/20200525/e02d2ae86239509f9b8e0b65c0729563.mp4
43228	27.786250000	0.0099	0.0196	0.0002	0.0000	0.1538	0.053983535	0.0365	0.0192	195,199,241,244,205,231,233,221,300,268,670,330,337,336,247,665,228,223,225,213,318,306,289,342,301	4	42	30	vertical	video/20200525/23ea70ee2b2c11891a44bc69c58d88cc.mp4
43233	84.397317073	0.0194	0.0252	0.0005	0.0000	0.1277	0.134670793	0.1340	0.0488		4	42	30	vertical	video/20200525/11cde973b837d407a1191ec5be7281df.mp4
43304	160.121376854	0.0080	0.0176	0.0001	0.0000	0.1020	0.061572356	0.0525	0.0350		4	47	25	vertical	video/20200525/3589a018b616dcb632c37c0d13e11ef4.mp4
43322	106.430000000	0.0019	0.0000	0.0000	0.0000						2	47	25	horizontal	video/20200525/0c9239006f5276df9c40461fb9eacdc3.mp4
43331	4.390266666	0.0029	0.0500	0.0001	0.0000		0.000000000	0.0000	0.0000		4	47	25	vertical	video/20200525/c76c1ed2f35b8c6aad2b59b1d0d85f0b.mp4
44543	136.217142857	0.0041	0.0097	0.0000	0.0000		0.000000000	0.0195	0.0458	199,201,231,233,300,265,209,665,219,205,221,241,220,305,268,242,243,195,337,315,701	4	29	25	vertical	video/20200527/3e7c44427ef618acb2c167f4af41859c.mp4
44686	120.568067226	0.0039	0.0964	0.0004	0.0000	0.1349	0.133123310	0.0006	0.0342		4	46	60	vertical	video/20200528/78912176e4727867137e88a24cb1136d.mp4
45557	228.718633587	0.0185	0.0729	0.0013	0.0000	0.0716	0.371535532	0.0836	0.0832		2	15	24	horizontal	video/20200531/932ea4e14a6fbdc599049cef68ab7499.mp4
45572	24.610447761	0.0102	0.0000	0.0000	0.0000	0.0816	0.000000000	0.0751	0.0594		2	15	24	horizontal	video/20200531/3bef90ccd4328d8715da49af53e2412a.mp4
46037	158.080000000	0.0043	0.0177	0.0001			0.000000000				4	44	30	vertical	video/20200602/5e90c0815046b6e157e414e6e34d9d51.mp4
46038	75.481666666	0.0049	0.0028	0.0000		0.0000	0.000000000				4	44	30	vertical	video/20200602/a67ae07922df0f4203fc16df499efa93.mp4
